origin,dest,count,average_delay
SAN,SJC,2415,26.35962441
SAN,SEA,776,32.875
SAN,HOU,553,23.61111111
SAN,AUS,515,33.50490196
SAN,LAS,2796,27.57890433
SAN,DEN,1327,28.71921182
SAN,PDX,524,36.42537313
SAN,IAD,243,44.61904762
SAN,SMF,2274,24.19078947
SAN,MCO,253,34.78873239
SAN,PHX,2739,26.42579643
SAN,OAK,2855,27.15809524
SAN,SFO,1891,44.11809045
SAN,BNA,322,18.44262295
SAN,MSY,272,22.01754386
SAN,ATL,271,19.65555556
SAN,MCI,410,28.84375
SAN,SAT,514,27.73873874
SAN,TUS,749,23.624
SAN,RNO,536,31.04950495
SAN,ABQ,502,23.60515021
SAN,STL,167,28.73684211
SAN,MKE,18,51.66666667
SMF,PHX,1279,24.60954447
SMF,DEN,1021,19.8150289
SMF,LAS,2039,25.34725849
SMF,SEA,937,28.05289673
SMF,SAN,2269,22.77710233
SMF,LAX,2164,26.5828751
SMF,MDW,344,24.24369748
SMF,BUR,1682,23.55443886
SMF,ONT,1667,30.18358209
SMF,PDX,1293,28.31106472
SMF,SNA,1722,17.48465267
SMF,DAL,176,11.73333333
DEN,ATL,993,25.77604167
DEN,CAK,270,30.28
DEN,DAL,1124,29.35454545
DEN,TUS,559,33.3880597
DEN,LAS,2146,32.05645161
DEN,BWI,1037,31.40786241
DEN,LAX,1721,31.04986877
DEN,SFO,952,34.06234414
DEN,MDW,2208,33.33505155
DEN,PHX,2443,27.87447257
DEN,AUS,1012,26.07936508
DEN,SDF,272,29.59821429
DEN,TUL,529,32.45967742
DEN,CMH,340,32.75757576
DEN,IND,726,38.16498316
DEN,MCI,1282,26.30410448
DEN,MKE,677,34.03308824
DEN,MSY,537,28.26785714
DEN,BNA,967,27.8715847
DEN,BOS,541,44.19090909
DEN,MCO,892,32.84487535
DEN,ONT,494,26.82035928
DEN,STL,1042,30.20634921
DEN,LGA,510,34.69527897
DEN,TPA,538,39.52479339
DEN,PHL,574,28.52697095
DEN,SAT,679,26.72189349
DEN,EWR,488,47.72522523
DEN,BUR,507,27.11842105
DEN,OAK,1009,30.07162534
DEN,SJC,924,31.16564417
DEN,SNA,1079,21.07880435
DEN,GEG,523,27.33333333
DEN,PDX,967,32.37654321
DEN,SAN,1342,24.79130435
DEN,SLC,1538,26.4869281
DEN,SMF,1029,29.20708447
DEN,GRR,273,23.1092437
DEN,HOU,1414,31.45950704
DEN,OKC,766,29.04333333
DEN,DTW,519,33.95
DEN,SEA,1064,28.92172211
DEN,BOI,540,33.48148148
DEN,MSP,1127,27.11619048
DEN,OMA,764,28.996997
DEN,IAD,751,30.77031802
DEN,ABQ,755,31.32890365
DEN,DAY,273,33.859375
DEN,JAX,276,35.34306569
DEN,PIT,334,37.3028169
DEN,RDU,456,26.390625
DEN,BDL,274,25.94214876
DEN,FLL,463,28.51592357
DEN,RNO,482,27.90833333
DEN,RSW,5,47
DEN,ALB,9,4
MDW,PHX,1861,30.63561644
MDW,DAL,1601,28.41485507
MDW,TPA,1174,31.13525499
MDW,MCO,2063,28.56208278
MDW,DEN,2206,32.04474002
MDW,LAS,2243,34.61459521
MDW,BHM,511,30.63959391
MDW,DCA,2234,31.17920657
MDW,OAK,805,34.49291785
MDW,SFO,637,32.30035336
MDW,SLC,589,31.41152263
MDW,SAN,984,27.59038902
MDW,LGA,1681,39.81728395
MDW,SEA,882,32.05191874
MDW,MCI,1966,30.80151707
MDW,FLL,945,36.00265252
MDW,DTW,1234,33.27941176
MDW,HOU,1642,34.00147929
MDW,OKC,273,24.1
MDW,BNA,1633,27.82784431
MDW,ABQ,525,31.21333333
MDW,MSY,696,36.0210084
MDW,EWR,1381,42.88225539
MDW,CMH,1507,28.38021638
MDW,PVD,689,28.62962963
MDW,ATL,1774,30.86182336
MDW,BUF,766,30.89873418
MDW,MHT,691,34.80267559
MDW,LAX,1470,30.87850467
MDW,CLT,503,29.76851852
MDW,PHL,1496,36.94359756
MDW,MSP,1710,27.91004673
MDW,SMF,344,29.37748344
MDW,STL,1715,29.73395722
MDW,SDF,952,32.655
MDW,MEM,491,30.82325581
MDW,SAT,568,26.58490566
MDW,OMA,1371,30.56278366
MDW,BOS,1120,34.40657439
MDW,BWI,1571,34.45684524
MDW,PIT,1387,29.85121107
MDW,RDU,861,29.1884058
MDW,ALB,534,29.61956522
MDW,CLE,1486,26.65692308
MDW,ORF,445,31.45982143
MDW,LIT,262,36.37398374
MDW,BDL,690,28.50949367
MDW,IAD,540,33.02590674
MDW,JAX,267,29.61682243
MDW,RSW,971,30.86486486
MDW,AUS,702,28.71571906
MDW,GSP,499,27.18803419
MDW,CHS,470,33.38372093
MDW,TUL,266,42.12820513
MDW,TUS,423,29.82539683
MDW,PDX,525,32.61038961
MDW,ICT,493,34.37055838
MDW,SJC,269,37.56074766
MDW,ONT,263,30.63793103
MDW,ROC,502,30.09961686
MDW,DSM,520,37.94339623
MDW,RNO,216,24.59550562
MDW,PBI,7,43
MDW,PNS,30,7
MDW,GEG,62,25.39393939
MDW,BOI,63,38.48837209
MDW,PWM,9,53.5
MDW,SNA,95,28.65909091
SEA,MDW,872,26.04421769
SEA,PHX,981,24.24162679
SEA,SAN,779,29.05479452
SEA,DEN,1065,23.54949495
SEA,LAS,981,27.38738739
SEA,MKE,324,21.63291139
SEA,OAK,1499,27.77295918
SEA,ABQ,73,18.48571429
SEA,SMF,952,26.46451613
SEA,SJC,688,27.47603834
SEA,BWI,296,32
SEA,DAL,227,34.88392857
SEA,HOU,146,30.17105263
SEA,STL,82,31.80645161
SEA,MCI,93,28.29310345
SEA,ATL,62,51
SEA,BNA,115,25.44444444
SEA,SNA,234,25.69767442
SJU,TPA,277,20.09302326
SJU,FLL,461,25.95698925
SJU,MCO,1096,27.67576792
SJU,BWI,494,32.43046358
SJU,ATL,65,21.04545455
SJU,HOU,29,42.875
PDX,MDW,519,19.18831169
PDX,LAS,993,22.11614731
PDX,MCI,272,11.41935484
PDX,SAN,523,29.82843137
PDX,SMF,1302,24.14619883
PDX,OAK,1443,25.16750419
PDX,DEN,962,27.30057803
PDX,SJC,987,26.95726496
PDX,ABQ,173,22.53125
PDX,PHX,829,25.53135314
PDX,DAL,174,22.61842105
PDX,LAX,231,46.67307692
PDX,HOU,62,26.32352941
PDX,BWI,62,50.9
PDX,AUS,42,34.25
PDX,SNA,104,32.04761905
AUS,ATL,532,24.31277533
AUS,BWI,523,31.88717949
AUS,LAS,798,27.99078341
AUS,DAL,2504,27.21414538
AUS,PHX,1008,31.12654321
AUS,HOU,1017,24.09832134
AUS,SAN,506,31.07792208
AUS,EWR,264,24.675
AUS,MDW,703,29.70967742
AUS,MCO,500,29.70517928
AUS,HRL,261,21.96078431
AUS,DCA,267,22.22972973
AUS,MSY,274,26.69767442
AUS,FLL,324,26.00694444
AUS,ELP,696,29.40611354
AUS,TPA,269,28.84920635
AUS,BNA,511,17.46783626
AUS,DEN,994,28.57910448
AUS,LBB,254,32.64772727
AUS,OAK,274,36.35576923
AUS,SJC,490,31.19642857
AUS,LAX,522,29.42774566
AUS,SNA,95,12.8
AUS,STL,95,12.86363636
AUS,PDX,42,39.28571429
CAK,MCO,420,27.10204082
CAK,ATL,533,30.47252747
CAK,BOS,292,41.91358025
CAK,DCA,267,37.6119403
CAK,DEN,269,40.375
CAK,RSW,134,32.34210526
CAK,TPA,308,26.6
CAK,LGA,479,39.5026738
FLL,LAS,272,31.46875
FLL,BWI,2564,38.59116809
FLL,ATL,1348,31.66176471
FLL,HOU,541,28.40350877
FLL,BNA,631,37.56179775
FLL,DEN,463,42.46956522
FLL,TPA,1264,27.771261
FLL,PHL,194,28.10909091
FLL,BUF,346,39.2875
FLL,DAL,686,38.38356164
FLL,MDW,932,42.62548263
FLL,ISP,427,43.16666667
FLL,IND,238,36.24444444
FLL,SJU,461,31.54861111
FLL,ALB,260,34.31147541
FLL,MCI,251,32.82758621
FLL,MKE,305,39.04411765
FLL,RDU,224,33.22666667
FLL,AUS,325,41.67647059
FLL,BDL,289,47.9245283
FLL,STL,368,35.71794872
FLL,CMH,242,51.93103448
FLL,MSY,464,40.94186047
FLL,PIT,357,40.95098039
FLL,PVD,366,33.06140351
FLL,PHX,215,28.72727273
FLL,MHT,7,71.66666667
FLL,DCA,52,51.36
MKE,LAS,853,26.05392157
MKE,ATL,753,30.27659574
MKE,PHX,644,23.40106952
MKE,MCO,1023,34.4
MKE,RSW,343,34.48809524
MKE,LAX,319,28.31958763
MKE,SFO,319,39.75471698
MKE,BWI,686,32.39487179
MKE,FLL,313,22.03921569
MKE,MSP,494,30.11042945
MKE,BOS,477,41.575
MKE,SEA,327,37.97674419
MKE,DCA,772,34.99526066
MKE,TPA,514,35.44520548
MKE,LGA,688,41.63498099
MKE,MCI,496,29.54166667
MKE,DEN,664,29.96551724
MKE,STL,481,27.64661654
MKE,MSY,108,38.44827586
MKE,DAL,175,35.56716418
MKE,SAN,18,29.5
SJC,LAS,2266,27.80170576
SJC,ONT,1059,30.05128205
SJC,DEN,903,24.43450479
SJC,AUS,498,25.73991031
SJC,SNA,2190,17.02214452
SJC,PHX,1332,30.80319149
SJC,LAX,2617,27.0248566
SJC,SAN,2424,22.73754448
SJC,BUR,1682,25.91537133
SJC,MDW,269,26.24038462
SJC,PDX,989,25.12990937
SJC,SEA,685,25.52208835
SJC,DAL,173,41.41176471
DAL,MDW,1592,28.22136223
DAL,BWI,841,30.62654321
DAL,STL,1742,24.91586538
DAL,LGA,1081,38.79340659
DAL,ATL,1067,25.57314149
DAL,FLL,685,24.90577508
DAL,LAS,1075,27.27027027
DAL,PHX,1157,27.07867495
DAL,TUL,771,28.15107914
DAL,DCA,1333,35.54878049
DAL,DEN,1149,31.84935065
DAL,MCO,820,26.83832335
DAL,HOU,4988,26.71226206
DAL,TPA,542,31.34883721
DAL,ELP,1039,31.10828025
DAL,LAX,1109,28.02380952
DAL,OKC,768,24.86375321
DAL,BNA,719,24.4494382
DAL,MSY,1979,23.95053004
DAL,ABQ,1269,27.40291262
DAL,SAN,545,24.48878924
DAL,SNA,424,21.96482412
DAL,MCI,1746,24.72420838
DAL,AUS,2514,27.05003734
DAL,MAF,1212,31.82115385
DAL,SAT,2460,26.80224525
DAL,LBB,1250,26.51102204
DAL,AMA,983,29.70153061
DAL,LIT,833,25.09512195
DAL,BHM,546,25.85873606
DAL,ICT,479,20.38679245
DAL,SFO,266,43.14285714
DAL,OAK,419,27.13013699
DAL,ECP,143,35.24561404
DAL,MKE,176,21.225
DAL,SEA,228,32.32
DAL,PDX,175,15.25
DAL,MEM,342,39.74850299
DAL,CMH,176,24.61038961
DAL,IND,175,34.51724138
DAL,SJC,176,34.72839506
DAL,SMF,175,46.04444444
DAL,CHS,71,39.26666667
DAL,BOS,53,13.09090909
DAL,PHL,53,17
DAL,CLT,52,10.84210526
DAL,PIT,53,13.83333333
DAL,RDU,53,44.57142857
DAL,DTW,53,21.73076923
DAL,SLC,53,55.54545455
DAL,OMA,53,49.125
LIT,DAL,829,22.82142857
LIT,PHX,270,41.14754098
LIT,MDW,259,42.28
LIT,LAS,271,35
LIT,BWI,257,26.85185185
MHT,MCO,561,49.32608696
MHT,TPA,380,30.8021978
MHT,MDW,683,29.45263158
MHT,BWI,1753,27.31702544
MHT,PHX,1,1
MHT,FLL,7,42.25
MHT,LAS,9,108.75
ALB,MCO,533,42.45689655
ALB,FLL,258,37.98412698
ALB,BWI,1367,27.55307263
ALB,TPA,318,36.24489796
ALB,LAS,211,36.296875
ALB,MDW,528,30.24736842
ALB,RSW,5,3.5
ALB,DEN,9,82
OKC,ATL,269,11.06451613
OKC,PHX,533,26.70718232
OKC,HOU,988,26.00791557
OKC,LAS,540,30.36875
OKC,STL,317,22.47972973
OKC,MDW,269,40.025
OKC,DEN,757,32.26612903
OKC,DAL,751,26.89433962
OKC,BWI,264,25.78409091
BWI,MCO,2437,36.92041199
BWI,HOU,813,36.45808383
BWI,LAS,1097,38.2804878
BWI,FLL,2566,35.90174472
BWI,TPA,1711,32.38376891
BWI,BOS,2192,36.18365554
BWI,STL,973,36.63157895
BWI,DEN,1037,33.89800995
BWI,ABQ,443,38.98089172
BWI,MEM,323,35.74166667
BWI,RSW,970,34.19184652
BWI,CHS,822,35.78729282
BWI,CLT,521,30.64516129
BWI,PBI,777,35.36666667
BWI,DAL,848,34.06646526
BWI,JAX,904,33.33924612
BWI,AUS,510,32.73631841
BWI,SAN,583,30.31623932
BWI,MCI,648,35.34831461
BWI,BHM,502,39.67597765
BWI,ISP,1197,33.10616438
BWI,PIT,761,28.25469169
BWI,PWM,795,31.0362117
BWI,ROC,523,33.082397
BWI,ATL,1626,37.27286585
BWI,DAY,564,30.06910569
BWI,DTW,747,31.55016181
BWI,MHT,1755,30.45631068
BWI,LAX,475,36.56542056
BWI,SAT,663,40.86311787
BWI,MKE,669,37.29699248
BWI,SLC,325,31.36805556
BWI,BDL,1740,36.33597285
BWI,MDW,1563,33.91401274
BWI,RDU,1554,33.06730769
BWI,SJU,497,33.33189655
BWI,BUF,1431,33.39428571
BWI,ECP,208,44.30232558
BWI,CMH,1152,33
BWI,PVD,1976,30.89400428
BWI,ALB,1372,30.22021116
BWI,ORF,890,32.12446352
BWI,SDF,929,30.95
BWI,PHX,681,34.94323144
BWI,OKC,265,43.05147059
BWI,BNA,1491,34.96366509
BWI,CLE,949,33.46943765
BWI,IND,832,39.1425
BWI,MSY,690,30.04435484
BWI,LIT,253,43.92727273
BWI,FNT,427,31.65517241
BWI,GRR,520,37.13452915
BWI,GSP,268,32.04347826
BWI,OAK,261,40.23684211
BWI,SEA,299,28.13970588
BWI,PDX,62,24.91176471
MSY,ATL,952,26.39130435
MSY,LAS,532,30.37795276
MSY,DCA,513,40.82432432
MSY,DEN,533,26.44252874
MSY,HOU,2464,29.9006993
MSY,MCO,937,32.46312684
MSY,TPA,790,23.75609756
MSY,MDW,694,28.651341
MSY,DAL,1979,30.11596639
MSY,FLL,470,27.07909605
MSY,MCI,265,29.6626506
MSY,EWR,262,35.85123967
MSY,BNA,852,20.50627615
MSY,STL,461,28.89705882
MSY,PHX,331,32.52293578
MSY,SAN,272,33.67073171
MSY,AUS,276,24.76415094
MSY,LAX,524,29.24705882
MSY,BWI,674,31.50246305
MSY,MKE,109,26.28571429
MSY,SAT,178,26.06451613
MSY,OAK,116,40.77419355
MCO,ATL,1915,31.64593909
MCO,LAS,539,29.23333333
MCO,MDW,2050,35.0193299
MCO,BNA,1153,29.827051
MCO,DAL,826,37.94179894
MCO,STL,1082,30.24675325
MCO,PVD,1104,35.31848552
MCO,IND,1023,33.60253165
MCO,SJU,1098,28.82302772
MCO,DEN,898,32.9296875
MCO,BWI,2425,33.07430998
MCO,AUS,498,30.33846154
MCO,MKE,1021,30.03931204
MCO,MCI,760,34.13235294
MCO,PIT,1212,34.9906367
MCO,BDL,756,37.27777778
MCO,ISP,854,36.3374613
MCO,ALB,523,33.85427136
MCO,MHT,563,42.74271845
MCO,FNT,277,32.12962963
MCO,CAK,421,36.55555556
MCO,DAY,284,42.66423358
MCO,HOU,1114,32.32198142
MCO,BHM,535,29.97560976
MCO,CMH,858,32.56965944
MCO,PHL,1190,38.1752381
MCO,MSY,947,26.25641026
MCO,RDU,789,32.05
MCO,BUF,949,32.68298969
MCO,SAT,426,32.74482759
MCO,SAN,254,31.36065574
MCO,ROC,332,32.75925926
MCO,PHX,291,31.4017094
MCO,SDF,297,40.78301887
MCO,MEM,301,31.38181818
MCO,ORF,354,41.09615385
MCO,GRR,230,44.51351351
MCO,RIC,271,47.96491228
MCO,PWM,7,10
MCO,BOS,22,59.75
MCO,OMA,92,47.32352941
MCO,CLE,5,56
MCO,MSP,32,29.0625
MCO,CLT,4,20
MCO,ABQ,99,48.04545455
PHL,FLL,187,45.15909091
PHL,LAS,260,38.82222222
PHL,ATL,778,40.83870968
PHL,DEN,580,39.41176471
PHL,BNA,493,33.2484472
PHL,MCO,1188,43.16870416
PHL,PBI,93,51.57142857
PHL,PHX,267,27.97560976
PHL,MDW,1498,39.56925996
PHL,TPA,456,36.75609756
PHL,STL,491,46.63953488
PHL,DAL,53,79
BUF,FLL,346,40.77922078
BUF,PHX,270,28.41428571
BUF,MCO,954,42.0460251
BUF,BWI,1429,34.18292683
BUF,TPA,439,29.6835443
BUF,MDW,759,27.53900709
BUF,LAS,481,29.50485437
BUF,RSW,77,35.55
CLE,PHX,271,35.26190476
CLE,MDW,1494,33.08131868
CLE,BWI,930,30.51641791
CLE,BNA,670,24.59119497
CLE,MCO,5,57
CLE,RSW,5,37
CLE,LAS,181,10.71428571
DCA,DAL,1329,33.51735016
DCA,BNA,765,29.52244898
DCA,TPA,531,42.39877301
DCA,MSY,519,33.34
DCA,MKE,773,33.16042781
DCA,MDW,2226,39.20566319
DCA,HOU,985,28.91479821
DCA,IND,500,31.76551724
DCA,RSW,217,34.08333333
DCA,STL,780,30.74545455
DCA,ATL,1487,41.79917184
DCA,MCI,315,39.48387097
DCA,AUS,266,29.06976744
DCA,CAK,263,50.64179104
DCA,CMH,173,52.54794521
DCA,FLL,53,21.83333333
ISP,FLL,427,30.61290323
ISP,PBI,550,35.9804878
ISP,MCO,840,44.10384615
ISP,BWI,1207,26.95550847
ISP,TPA,397,42.73469388
ISP,RSW,27,50.16666667
MSP,MDW,1727,30.04508857
MSP,DEN,1115,29.18836565
MSP,ATL,794,29.19230769
MSP,PHX,611,33.7815534
MSP,MKE,468,26.40677966
MSP,MCI,494,28.71428571
MSP,STL,664,30.22924901
MSP,RSW,5,0
MSP,MCO,32,58.91666667
MSP,TPA,5,62
BDL,FLL,286,51.91304348
BDL,DEN,275,32.72941176
BDL,RSW,149,21.24137931
BDL,MCO,745,36.69950739
BDL,BWI,1756,31.65483235
BDL,TPA,491,42.62142857
BDL,ATL,174,16.20338983
BDL,MDW,683,28.95061728
BDL,PBI,5,10.75
BDL,LAS,205,31.7804878
OAK,HOU,507,22.1407767
OAK,PDX,1438,27.75219684
OAK,PHX,1447,21.59886202
OAK,BUR,2942,23.09364548
OAK,MDW,801,20.61038961
OAK,DEN,1007,27.80165289
OAK,ONT,1735,24.66137566
OAK,SAN,2835,23.92290249
OAK,SNA,2005,17.00369914
OAK,BOI,531,30.92307692
OAK,MCI,234,33.16
OAK,LAS,2303,22.36148301
OAK,SEA,1498,28.08504399
OAK,SLC,972,24.12318841
OAK,AUS,272,17.4296875
OAK,LAX,3292,26.78571429
OAK,ABQ,653,23.08666667
OAK,GEG,514,32.19724771
OAK,DAL,418,18.84507042
OAK,BWI,258,26.78448276
OAK,BNA,115,26.48717949
OAK,MSY,116,32.04347826
OAK,CMH,53,25.53846154
TPA,BWI,1717,28.73724884
TPA,ATL,1678,27.45016611
TPA,HOU,772,39.51811594
TPA,DCA,533,47.32352941
TPA,DEN,548,37.3115942
TPA,BNA,971,27.48484848
TPA,MSY,782,28.79766537
TPA,STL,585,40.11229947
TPA,IND,724,36.38305085
TPA,PVD,548,33.21052632
TPA,PHL,459,45.65174129
TPA,CAK,308,28.71014493
TPA,CMH,544,33.11682243
TPA,AUS,269,32.51612903
TPA,BDL,489,26.42268041
TPA,BUF,442,38.02659574
TPA,DAL,543,32.84210526
TPA,FNT,169,40.24050633
TPA,SJU,278,23.4
TPA,MDW,1183,35.08053691
TPA,PIT,704,41.24444444
TPA,MHT,380,30.09459459
TPA,FLL,1242,31.74944072
TPA,LAS,510,32.78151261
TPA,MCI,421,33.88690476
TPA,RDU,687,30.85221675
TPA,ROC,249,32.52307692
TPA,BHM,512,32.99459459
TPA,MEM,270,24.72222222
TPA,SAT,264,32.01010101
TPA,PHX,307,32.57264957
TPA,MKE,523,26.31428571
TPA,ISP,408,34.6618705
TPA,SDF,305,34.68181818
TPA,ALB,321,41.88888889
TPA,GRR,160,39.03636364
TPA,DAY,117,41.76595745
TPA,MSP,5,7
TPA,ORF,9,111
TUS,DEN,567,32.09677419
TUS,MDW,420,30.31192661
TUS,SAN,742,29.32941176
TUS,LAS,900,22.81756757
TUS,LAX,782,31.18885449
BNA,LAS,714,36.4676259
BNA,STL,511,33.37356322
BNA,PHX,603,24.46411483
BNA,CHS,277,28.1509434
BNA,LAX,565,29.03517588
BNA,BWI,1480,32.3373913
BNA,DAL,711,30.20487805
BNA,BOS,507,30.96069869
BNA,MCO,1165,28.90650407
BNA,CMH,519,25.85714286
BNA,DTW,519,21.33838384
BNA,MDW,1612,30.915625
BNA,SAN,324,30.51456311
BNA,DCA,770,36.4966443
BNA,HOU,970,30.68206522
BNA,LGA,700,43.3509434
BNA,PHL,494,34.25726141
BNA,TPA,978,31.61860465
BNA,SAT,454,23.97540984
BNA,MCI,899,28.42296073
BNA,DEN,956,25.21478873
BNA,RDU,761,27.1484375
BNA,MSY,843,25.91578947
BNA,PNS,474,33.43428571
BNA,JAX,720,28.33666667
BNA,ECP,477,26.44565217
BNA,FLL,640,29.48034934
BNA,EWR,480,33.44444444
BNA,AUS,503,29.21105528
BNA,CLE,666,27.58333333
BNA,PIT,268,44.17708333
BNA,RSW,100,23.89655172
BNA,SEA,116,21.89189189
BNA,OAK,116,22
STL,LAS,1002,28.83629893
STL,MDW,1686,30.74230146
STL,MCO,1080,31.59166667
STL,BWI,948,33.07076923
STL,DAL,1741,34.24520548
STL,BNA,511,27.20454545
STL,BOS,553,32.52444444
STL,TPA,587,34.10798122
STL,SAT,505,30.05641026
STL,HOU,976,38.09268293
STL,OKC,322,19.94382022
STL,TUL,271,34.37974684
STL,DEN,1058,30.00290698
STL,FLL,368,29.44966443
STL,LGA,699,35.77178423
STL,ATL,802,24.98795181
STL,RSW,390,27.16911765
STL,SFO,271,27.69072165
STL,PHX,878,25.63821138
STL,MCI,975,30.01534527
STL,OMA,755,30.89583333
STL,EWR,481,43.16853933
STL,LAX,625,32.98522167
STL,DCA,777,31.01052632
STL,CMH,486,32.42194093
STL,DTW,489,28.11607143
STL,GRR,263,31.09032258
STL,PHL,505,27.00819672
STL,RDU,372,33.53738318
STL,MSP,651,29.34405145
STL,MKE,492,30.09895833
STL,MSY,461,29.20689655
STL,ECP,163,20.88709677
STL,SAN,170,30.84848485
STL,SEA,83,24.73076923
STL,AUS,95,27.65714286
LAX,BNA,573,26.53618421
LAX,DAL,1100,30.05494505
LAX,AUS,524,28.68913858
LAX,MCI,685,30.16967509
LAX,ATL,779,22.81521739
LAX,LAS,2762,28.33355705
LAX,MDW,1472,26.72625698
LAX,ABQ,750,32.33702882
LAX,PHX,2187,30.00294768
LAX,HOU,1250,25.57080292
LAX,MKE,315,33.69565217
LAX,OAK,3290,28.29734848
LAX,SFO,2283,39.02922374
LAX,SAT,505,21.18996416
LAX,DEN,1723,29.38125
LAX,ELP,491,32.14285714
LAX,SLC,776,31.31924883
LAX,SMF,2156,30.7871334
LAX,TUS,795,31.55148741
LAX,SJC,2609,28.4549763
LAX,RNO,717,27.81686047
LAX,BWI,467,25.93296089
LAX,MSY,514,26.60223048
LAX,STL,630,33.18421053
LAX,PDX,232,45.87878788
LAX,OMA,63,33.61904762
LAX,IND,115,48.56521739
LGA,DAL,1075,43.26119403
LGA,MDW,1721,43.95317221
LGA,CAK,479,50.97596154
LGA,ATL,1258,43.2106599
LGA,HOU,712,52.85267857
LGA,MKE,690,50.98496241
LGA,BNA,707,48.70175439
LGA,STL,703,46.68181818
LGA,DEN,514,50.16666667
LGA,MCI,170,53.83950617
MCI,MCO,757,35.85877863
MCI,BWI,666,31.86752137
MCI,MSY,265,24.58974359
MCI,LAS,1048,26.81918819
MCI,DAL,1751,28.19375
MCI,STL,986,26.56271186
MCI,MKE,499,23.38743455
MCI,FLL,250,34.54545455
MCI,DCA,313,30.6835443
MCI,PDX,273,37.15
MCI,DEN,1279,33.31372549
MCI,LAX,664,24.69709544
MCI,PHX,830,29.71331058
MCI,MDW,1962,27.48548387
MCI,SAN,413,26.61267606
MCI,ATL,782,22.72075472
MCI,BOS,480,41
MCI,BNA,914,18.640625
MCI,TPA,420,35.24324324
MCI,MSP,497,22.45212766
MCI,ABQ,260,29.00934579
MCI,OAK,235,23.92771084
MCI,HOU,476,40.13043478
MCI,IND,492,30.01731602
MCI,RSW,50,92.16666667
MCI,LGA,171,42.76470588
MCI,SEA,92,34.52777778
ATL,DAL,1062,38.46953405
ATL,MDW,1774,34.06686478
ATL,HOU,1577,39.26815642
ATL,PHL,775,34.59405941
ATL,FLL,1365,32.52700186
ATL,JAX,908,32.59627329
ATL,LGA,1289,40.5583174
ATL,SFO,357,27.19047619
ATL,RSW,774,32.01712329
ATL,MSY,934,31.50316456
ATL,DEN,998,29.44642857
ATL,IND,803,27.65765766
ATL,TPA,1679,30.16276042
ATL,MSP,801,33.26739927
ATL,MKE,763,34.37979094
ATL,SAT,517,36.13888889
ATL,PBI,544,35.59166667
ATL,SJU,65,28.2
ATL,CMH,554,29.80808081
ATL,PHX,544,32.67407407
ATL,DCA,1491,33.35154827
ATL,BWI,1622,33.67221298
ATL,DTW,793,35.40073529
ATL,RDU,775,37.08880309
ATL,LAS,885,38.12403101
ATL,MCO,1914,34.10014514
ATL,LAX,782,34.13354037
ATL,SAN,272,41.92405063
ATL,BDL,178,28.13432836
ATL,PIT,544,42.44059406
ATL,BOS,771,33.43195266
ATL,CAK,543,25.63902439
ATL,RIC,790,28.29794521
ATL,MCI,766,31.3539823
ATL,STL,805,29.02380952
ATL,OKC,264,37.42105263
ATL,AUS,525,36.09722222
ATL,SEA,63,24.73684211
RIC,MCO,272,28.25531915
RIC,ATL,791,35.09649123
RDU,LAS,270,19.36538462
RDU,DEN,454,23.7961165
RDU,BWI,1552,27.50342466
RDU,TPA,687,27.90041494
RDU,ATL,768,23.30081301
RDU,MCO,778,32.74264706
RDU,MDW,861,25.15613383
RDU,FLL,223,36.94642857
RDU,BNA,759,29.48818898
RDU,PHX,203,43.32857143
RDU,HOU,396,33.15923567
RDU,STL,368,40.57142857
RDU,DAL,53,2
ELP,AUS,695,33.88715953
ELP,DAL,1028,19.64423077
ELP,LAS,528,24.8839779
ELP,LAX,487,24.19196429
ELP,PHX,1017,26.486618
ELP,HOU,741,25.97526502
ELP,SAT,668,27.77385159
EWR,MDW,1391,40.29273504
EWR,MSY,266,40.60377358
EWR,AUS,263,35.37209302
EWR,HOU,677,57.64021164
EWR,PHX,268,33.3372093
EWR,DEN,494,47.99315068
EWR,STL,475,43.52142857
EWR,BNA,460,52.44347826
SLC,PHX,1543,29.23908918
SLC,DEN,1535,26.97879859
SLC,LAS,1423,27.87651822
SLC,MDW,587,19.2
SLC,LAX,774,33.60855263
SLC,OAK,966,28.60339943
SLC,BWI,324,22.65
SLC,HOU,9,0
SLC,DAL,53,7
IND,BWI,819,33.21649485
IND,LAS,730,32.56818182
IND,DCA,506,34.0862069
IND,MCO,1026,37.51118211
IND,RSW,613,36.85340314
IND,HOU,446,34.09558824
IND,TPA,714,34.11353712
IND,FLL,238,45.38888889
IND,MCI,499,26.05389222
IND,ATL,802,32.34146341
IND,DEN,719,36.6017316
IND,PHX,479,34.45070423
IND,DAL,175,34.28571429
IND,LAX,116,19.36666667
IND,BOS,181,34.87096774
TUL,DAL,757,31.86
TUL,MDW,267,24.32075472
TUL,PHX,466,32.01492537
TUL,DEN,532,36.91566265
TUL,LAS,272,28.41860465
TUL,HOU,744,35.675
TUL,STL,272,24.53271028
CLT,BWI,521,39.17982456
CLT,MDW,500,34.63492063
CLT,HOU,314,35.8442623
CLT,MCO,4,19.5
CLT,DAL,52,16.75
PBI,ATL,540,30.95698925
PBI,BWI,770,32.96604938
PBI,ISP,551,34.50813008
PBI,PHL,92,23.11904762
PBI,MDW,7,25
PBI,BDL,5,40.5
PBI,PIT,5,24.66666667
PBI,PVD,32,77.71428571
BUR,LAS,2492,25.99064327
